Description;Standard;GUID;Revision;Description3;Revision6;Code;ShortDescription;Description7;Position
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;9690/3_rPT;9690/3 Follikuläres Follikelzentrums-Lymphom;9690/3 Follikuläres Follikelzentrums-Lymphom;2392
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;9690/3_YD7;9690/3 Zentroblastisch-zentrozytisches follikuläres Lymphom;9690/3 Zentroblastisch-zentrozytisches follikuläres Lymphom;2397
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;9691/3_gpZ;9691/3 Gemischt lymphozytisch-histiozytisches noduläres Lymphom;9691/3 Gemischt lymphozytisch-histiozytisches noduläres Lymphom;2401
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;9691/3_J9R;9691/3 Noduläres Lymphom vom Mischzelltyp;9691/3 Noduläres Lymphom vom Mischzelltyp;2402
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;9691/3_R/G;9691/3 Follikuläres Lymphom, Grad 2;9691/3 Follikuläres Lymphom, Grad 2;2398
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;9691/3_RV2;9691/3 Gemischt kleinzellig-gekerbtkerniges und großzelliges follikuläres Lymphom;9691/3 Gemischt kleinzellig-gekerbtkerniges und großzelliges follikuläres Lymphom;2400
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;9691/3_tGJ;9691/3 Follikuläres Lymphom vom Mischzelltyp;9691/3 Follikuläres Lymphom vom Mischzelltyp;2399
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;9695/1_2xT;9695/1 In situ follikuläre Neoplasie;9695/1 In situ follikuläre Neoplasie;2403
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;9695/1_oz0;9695/1 In situ follikuläres Lymphom;9695/1 In situ follikuläres Lymphom;2404
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;9695/3_5ow;9695/3 Lymphozytisches schlecht differenziertes noduläres Lymphom;9695/3 Lymphozytisches schlecht differenziertes noduläres Lymphom;2409
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;9695/3_Kqd;9695/3 Kleinzelliges gekerbtkerniges Lymphom;9695/3 Kleinzelliges gekerbtkerniges Lymphom;2408
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;9695/3_uOX;9695/3 Follikuläres Lymphom, duodenaler Typ [C17.0];9695/3 Follikuläres Lymphom, duodenaler Typ [C17.0];2406
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;9695/3_WGL;9695/3 Follikuläres Lymphom, Grad 1;9695/3 Follikuläres Lymphom, Grad 1;2405
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;9695/3_XDQ;9695/3 Kleinzelliges gekerbtkerniges follikuläres Lymphom;9695/3 Kleinzelliges gekerbtkerniges follikuläres Lymphom;2407
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;9698/3_3d4;9698/3 Großzelliges B-Tell-Lymphom mit IRF4-Rearrangement;9698/3 Großzelliges B-Tell-Lymphom mit IRF4-Rearrangement;2412
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;9698/3_4HM;9698/3 Zentroblastisches follikuläres Lymphom;9698/3 Zentroblastisches follikuläres Lymphom;2419
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;9698/3_6SN;9698/3 Lymphozytisches gut differenziertes noduläres Lymphom;9698/3 Lymphozytisches gut differenziertes noduläres Lymphom;2417
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;9698/3_9mP;9698/3 Großzelliges follikuläres Lymphom o.n.A.;9698/3 Großzelliges follikuläres Lymphom o.n.A.;2413
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;9698/3_Adr;9698/3 Follikuläres Lymphom, Grad 3B;9698/3 Follikuläres Lymphom, Grad 3B;2411
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;9698/3_e7a;9698/3 Histiozytisches noduläres Lymphom;9698/3 Histiozytisches noduläres Lymphom;2416
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;9698/3_Isd;9698/3 Follikuläres Lymphom, Grad 3A;9698/3 Follikuläres Lymphom, Grad 3A;2410
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;9698/3_SOZ;9698/3 Follikuläres Lymphom, Grad 3;9698/3 Follikuläres Lymphom, Grad 3;2376
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;9698/3_Tkz;9698/3 Großzelliges nichtgekerbtkerniges follikuläres Lymphom;9698/3 Großzelliges nichtgekerbtkerniges follikuläres Lymphom;2415
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;9698/3_UxL;9698/3 Großzelliges gekerbtkerniges follikuläres Lymphom;9698/3 Großzelliges gekerbtkerniges follikuläres Lymphom;2414
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;9698/3_wQK;9698/3 Nichtgekerbtkerniges follikuläres Lymphom o.n.A.;9698/3 Nichtgekerbtkerniges follikuläres Lymphom o.n.A.;2418
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;9699/3_48F;9699/3 Lymphom des Haut-assoziierten lymphatischen Gewebes, SALT-Lymphom;9699/3 Lymphom des Haut-assoziierten lymphatischen Gewebes, SALT-Lymphom;2423
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;9699/3_evU;9699/3 Extranodales Marginalzonen-Lymphom des mukosa-assoziierten lymphatischen Gewebes;9699/3 Extranodales Marginalzonen-Lymphom des mukosa-assoziierten lymphatischen Gewebes;2421
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;9699/3_hQZ;9699/3 Monozytoides B-Zell-Lymphom, Nodales Marginalzonen-Lymphom;9699/3 Monozytoides B-Zell-Lymphom, Nodales Marginalzonen-Lymphom;2426
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;9699/3_mTd;9699/3 Lymphom des Bronchus-assoziierten lymphatischen Gewebes, BALT-Lymphom;9699/3 Lymphom des Bronchus-assoziierten lymphatischen Gewebes, BALT-Lymphom;2422
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;9699/3_oqs;9699/3 Lymphom des Mukosa-assoziierten lymphatischen Gewebes, MALT-Lymphom;9699/3 Lymphom des Mukosa-assoziierten lymphatischen Gewebes, MALT-Lymphom;2424
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;9699/3_pHQ;9699/3 Marginalzonen-Lymphom o.n.A.;9699/3 Marginalzonen-Lymphom o.n.A.;2425
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;9699/3_UT3;9699/3 Primäres choroidales Lymphom [C69.3];9699/3 Primäres choroidales Lymphom [C69.3];2427
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;9699/3_xyb;9699/3 Marginalzonen-B-Zell-Lymphom o.n.A.;9699/3 Marginalzonen-B-Zell-Lymphom o.n.A.;2420
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;9700/3_dJw;9700/3 Pagetoide Retikulose;9700/3 Pagetoide Retikulose;2430
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;9700/3_rcz;9700/3 Granulomatöse schlaffe Haut [C44.-];9700/3 Granulomatöse schlaffe Haut [C44.-];2429
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;9700/3_yoY;9700/3 Mycosis fungoides [C44.-];9700/3 Mycosis fungoides [C44.-];2428
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;9701/3_sbz;9701/3 M. Szary;9701/3 M. Szary;2432
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;9701/3_Wd/;9701/3 Szary-Syndrom;9701/3 Szary-Syndrom;2431
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;9702/1_EaN;9702/1 Indolente T-Zell-lymphoproliferative Krankheit des Gastrointestinaltraktes;9702/1 Indolente T-Zell-lymphoproliferative Krankheit des Gastrointestinaltraktes;2433
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;9702/3_9pZ;9702/3 Nodales peripheres T-Zell-Lymphom mit follikulärem T-Helfer-Phänotyp;9702/3 Nodales peripheres T-Zell-Lymphom mit follikulärem T-Helfer-Phänotyp;2437
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;9702/3_F4/;9702/3 Pleomorphes mittel- und großzelliges peripheres T-Zell-Lymphom;9702/3 Pleomorphes mittel- und großzelliges peripheres T-Zell-Lymphom;2441
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;9702/3_gdf;9702/3 Lymphoepitheloides Lymphom, Lennert-Lymphom;9702/3 Lymphoepitheloides Lymphom, Lennert-Lymphom;2436
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;9702/3_jc4;9702/3 Reifzelliges T-Zell-Lymphom o.n.A.;9702/3 Reifzelliges T-Zell-Lymphom o.n.A.;2434
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;9702/3_oU/;9702/3 Peripheres T-Zell-Lymphom o.n.A.;9702/3 Peripheres T-Zell-Lymphom o.n.A.;2439
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;9702/3_pZk;9702/3 T-Zell-Lymphom o.n.A.;9702/3 T-Zell-Lymphom o.n.A.;2442
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;9702/3_QmG;9702/3 Peripheres großzelliges T-Zell-Lymphom;9702/3 Peripheres großzelliges T-Zell-Lymphom;2438
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;9702/3_URw;9702/3 Follikuläres T-Zell-Lymphom;9702/3 Follikuläres T-Zell-Lymphom;2435
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;9702/3_x8Z;9702/3 Pleomorphes kleinzelliges peripheres T-Zell-Lymphom;9702/3 Pleomorphes kleinzelliges peripheres T-Zell-Lymphom;2440
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;9702/3_zcd;9702/3 T-Zonen-Lymphom;9702/3 T-Zonen-Lymphom;2443
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;9705/3_/fx;9705/3 Angioimmunoblastisches Lymphom;9705/3 Angioimmunoblastisches Lymphom;2445
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;9705/3_4ZK;9705/3 Angioimmunoblastisches T-Zell-Lymphom;9705/3 Angioimmunoblastisches T-Zell-Lymphom;2444
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;9705/3_Eje;9705/3 Peripheres T-Zell-Lymphom vom AILD-Typ (Angioimmunoblastische Lymphadenopathie mit Dysproteinämie);9705/3 Peripheres T-Zell-Lymphom vom AILD-Typ (Angioimmunoblastische Lymphadenopathie mit Dysproteinämie);2446
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;9708/3_GKO;9708/3 Subkutanes pannikulitisches T-Zell-Lymphom;9708/3 Subkutanes pannikulitisches T-Zell-Lymphom;2447
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;9709/1_weH;9709/1 Primär kutane CD4-positive klein/medium T-Zell-lymphoproliferative Erkrankung [C44.-];9709/1 Primär kutane CD4-positive klein/medium T-Zell-lymphoproliferative Erkrankung [C44.-];2448
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;9709/1_XGu;9709/1 Primär kutanes CD4-positives klein/medium T-Zell-Lymphom [C44.-];9709/1 Primär kutanes CD4-positives klein/medium T-Zell-Lymphom [C44.-];2449
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;9709/3_3h4;9709/3 Primär kutanes CD8-positives aggressives epidermotropes zytotoxisches T-Zell-Lymphom [C44.-];9709/3 Primär kutanes CD8-positives aggressives epidermotropes zytotoxisches T-Zell-Lymphom [C44.-];2453
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;9709/3_6rc;9709/3 Primär kutanes akrales CD8-positives T-Zell-Lymphom [C44.-];9709/3 Primär kutanes akrales CD8-positives T-Zell-Lymphom [C44.-];2452
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;9709/3_MOa;9709/3 Kutanes T-Zell-Lymphom [C44.-];9709/3 Kutanes T-Zell-Lymphom [C44.-];2450
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;9709/3_Y5x;9709/3 Hautlymphom o.n.A. [C44.-];9709/3 Hautlymphom o.n.A. [C44.-];2451
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;9712/3_1P1;9712/3 Intravaskuläres B-Zell-Lymphom;9712/3 Intravaskuläres B-Zell-Lymphom;2457
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;9712/3_9Kv;9712/3 Intravaskuläres großzelliges B-Zell-Lymphom [C49.9];9712/3 Intravaskuläres großzelliges B-Zell-Lymphom [C49.9];2454
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;9712/3_dy7;9712/3 Angioendotheliomatose;9712/3 Angioendotheliomatose;2455
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;9712/3_LSG;9712/3 Angiotropes Lymphom;9712/3 Angiotropes Lymphom;2456
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;9714/3_FUV;9714/3 Großzelliges anaplastisches T-Zell und Null-Zell-Lymphom;9714/3 Großzelliges anaplastisches T-Zell und Null-Zell-Lymphom;2458
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;9714/3_gar;9714/3 Großzelliges (Ki-1-positives) Lymphom;9714/3 Großzelliges (Ki-1-positives) Lymphom;2461
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;9714/3_kKA;9714/3 Anaplastisches großzelliges Lymphom, ALK-positiv;9714/3 Anaplastisches großzelliges Lymphom, ALK-positiv;2460
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;9714/3_xd+;9714/3 Anaplastisches großzelliges Lymphom o.n.A., Anaplastisches großzelliges Lymphom, CD30-positiv;9714/3 Anaplastisches großzelliges Lymphom o.n.A., Anaplastisches großzelliges Lymphom, CD30-positiv;2459
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;9715/3_97L;9715/3 Anaplastisches großzelliges Lymphom, ALK-negativ;9715/3 Anaplastisches großzelliges Lymphom, ALK-negativ;2462
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;9715/3_qM+;9715/3 Mammaimplantat-assoziiertes anaplastisches großzelliges Lymphom [C50.-];9715/3 Mammaimplantat-assoziiertes anaplastisches großzelliges Lymphom [C50.-];2463
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;9716/3_0d+;9716/3 Hepatosplenisches T-Zell-Lymphom;9716/3 Hepatosplenisches T-Zell-Lymphom;2464
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;9716/3_I88;9716/3 Hepatosplenisches Gamma-Delta-Zell-Lymphom;9716/3 Hepatosplenisches Gamma-Delta-Zell-Lymphom;2465
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;9717/3_8ah;9717/3 Enteropathie-assoziiertes T-Zell-Lymphom;9717/3 Enteropathie-assoziiertes T-Zell-Lymphom;2467
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;9717/3_ayL;9717/3 Intestinales T-Zell-Lymphom mit Enteropathie;9717/3 Intestinales T-Zell-Lymphom mit Enteropathie;2468
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;9717/3_mYv;9717/3 Monomorphes epitheliotropes intestinales T-Zell-Lymphom, MEITL;9717/3 Monomorphes epitheliotropes intestinales T-Zell-Lymphom, MEITL;2469
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;9717/3_qid;9717/3 Intestinales T-Zell-Lymphom;9717/3 Intestinales T-Zell-Lymphom;2466
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;9718/1_cC/;9718/1 Lymphomatoide Papulose [C44.-];9718/1 Lymphomatoide Papulose [C44.-];2471
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;9718/1_lNz;9718/1 Primär kutane CD30-positive T-zellige lymphoproliferative Erkrankung [C44.-];9718/1 Primär kutane CD30-positive T-zellige lymphoproliferative Erkrankung [C44.-];2470
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;9718/3_EPo;9718/3 Primär kutanes anaplastisches großzelliges Lymphom der Haut [C44.-];9718/3 Primär kutanes anaplastisches großzelliges Lymphom der Haut [C44.-];2472
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;9718/3_ppF;9718/3 CD30+ großzelliges T-Zell-Lymphom der Haut [C44.-];9718/3 CD30+ großzelliges T-Zell-Lymphom der Haut [C44.-];2473
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;9719/3_bwl;9719/3 Angiozentrisches T-Zell-Lymphom;9719/3 Angiozentrisches T-Zell-Lymphom;2475
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;9719/3_Efk;9719/3 Maligne Retikulose o.n.A.;9719/3 Maligne Retikulose o.n.A.;2478
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;9719/3_Ivx;9719/3 Polymorphe Retikulose;9719/3 Polymorphe Retikulose;2479
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;9719/3_JYV;9719/3 T/NK-Zell-Lymphom;9719/3 T/NK-Zell-Lymphom;2480
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;9719/3_M9n;9719/3 Maligne Midline-Retikulose;9719/3 Maligne Midline-Retikulose;2477
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;9719/3_nC2;9719/3 Extranodales NK/T-Zell-Lymphom vom nasalen Typ;9719/3 Extranodales NK/T-Zell-Lymphom vom nasalen Typ;2476
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;9719/3_yqm;9719/3 Nasales NK/T-Zell-Lymphom;9719/3 Nasales NK/T-Zell-Lymphom;2474
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;9724/3_Qzv;9724/3 Systemische EBV-positive T-Zell-lymphoproliferative Erkrankung der Kindheit;9724/3 Systemische EBV-positive T-Zell-lymphoproliferative Erkrankung der Kindheit;2481
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;9725/1_Chs;9725/1 Hydroa-vacciniform-artiges Lymphom;9725/1 Hydroa-vacciniform-artiges Lymphom;2483
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;9725/1_RrN;9725/1 Hydroa-vacciniform-lymphoproliferative Erkrankung;9725/1 Hydroa-vacciniform-lymphoproliferative Erkrankung;2482
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;9726/3_5uG;9726/3 Primär kutanes Gamma-Delta-T-Zell-Lymphom [C44.-];9726/3 Primär kutanes Gamma-Delta-T-Zell-Lymphom [C44.-];2484
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;9727/3_+ho;9727/3 Lymphoblastisches Lymphom der Vorläuferzellen o.n.A. (siehe 9835/3);9727/3 Lymphoblastisches Lymphom der Vorläuferzellen o.n.A. (siehe 9835/3);2485
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;9727/3_4AA;9727/3 Lymphoblastisches Lymphom o.n.A (siehe 9835/3);9727/3 Lymphoblastisches Lymphom o.n.A (siehe 9835/3);2489
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;9727/3_IRo;9727/3 Blastische plasmazytoide Neoplasie der dendritischen Zellen;9727/3 Blastische plasmazytoide Neoplasie der dendritischen Zellen;2486
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;9727/3_KBo;9727/3 Blastisches NK-Zell-Lymphom;9727/3 Blastisches NK-Zell-Lymphom;2487
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;9727/3_VCV;9727/3 Lymphoblastom;9727/3 Lymphoblastom;2490
